event_id,ts,video_rel,false_trigger,notes,reviewed_at,species,movement,count
448,2025-10-23 16:22:19,25  10  20  10  44\448.mp4,0,,2026-01-30T15:20:21,Chinook,Up,1
449,2025-10-23 16:24:10,25  10  20  10  44\449.mp4,0,,2026-01-30T15:20:36,Rainbow,Up,1
450,2025-10-23 16:27:13,,0,,2026-01-30T15:20:39,Non fish,Stay,1
451,2025-10-23 16:27:19,25  10  20  10  44\451.mp4,0,,2026-01-30T15:21:02,Chinook,Stay,1
451,2025-10-23 16:27:19,25  10  20  10  44\451.mp4,0,,2026-01-30T15:21:02,Rainbow,Up,1
452,2025-10-23 16:30:45,25  10  20  10  44\452.mp4,0,,2026-01-30T15:21:17,Chinook,Up,2
453,2025-10-23 16:32:01,25  10  20  10  44\453.mp4,0,,2026-01-30T15:21:30,Chinook,Up,1
454,2025-10-23 16:34:05,25  10  20  10  44\454.mp4,0,,2026-01-30T15:22:09,Chinook,Up,1
455,2025-10-23 16:38:01,25  10  20  10  44\455.mp4,0,,2026-01-30T15:22:24,Chinook,Up,1
456,2025-10-23 16:43:37,25  10  20  10  44\456.mp4,0,,2026-01-30T15:22:37,Chinook,Up,1
457,2025-10-23 16:44:58,25  10  20  10  44\457.mp4,0,,2026-01-30T15:23:05,Chinook,Up,1
458,2025-10-23 16:46:13,25  10  20  10  44\458.mp4,0,,2026-01-30T15:23:20,Rainbow,Up,1
459,2025-10-23 16:52:27,25  10  20  10  44\459.mp4,0,,2026-01-30T15:23:35,Chinook,Up,1
460,2025-10-23 16:56:59,25  10  20  10  44\460.mp4,0,,2026-01-30T15:23:48,Chinook,Up,1
461,2025-10-23 17:03:36,25  10  20  10  44\461.mp4,0,,2026-01-30T15:24:00,Chinook,Up,1
462,2025-10-23 17:14:27,25  10  20  10  44\462.mp4,0,,2026-01-30T15:24:14,Chinook,Up,1
463,2025-10-23 17:20:07,25  10  20  10  44\463.mp4,0,,2026-01-30T15:24:28,Chinook,Up,1
464,2025-10-23 17:27:09,25  10  20  10  44\464.mp4,0,,2026-01-30T15:24:52,Brown,Up,1
465,2025-10-23 17:36:30,25  10  20  10  44\465.mp4,0,,2026-01-30T15:25:06,Chinook,Up,1
466,2025-10-23 17:39:55,25  10  20  10  44\466.mp4,0,,2026-01-30T15:25:21,Chinook,Up,1
467,2025-10-23 17:48:04,25  10  20  10  44\467.mp4,0,,2026-01-30T15:25:35,Chinook,Up,1
468,2025-10-23 18:11:25,25  10  20  10  44\468.mp4,0,,2026-01-30T15:25:50,Chinook,Up,1
469,2025-10-23 18:14:24,25  10  20  10  44\469.mp4,0,,2026-01-30T15:26:04,Chinook,Up,1
470,2025-10-23 18:36:04,25  10  20  10  44\470.mp4,0,,2026-01-30T15:26:20,Chinook,Up,1
471,2025-10-23 18:37:21,25  10  20  10  44\471.mp4,0,,2026-01-30T15:26:35,Chinook,Up,1
472,2025-10-23 18:50:39,25  10  20  10  44\472.mp4,0,,2026-01-30T15:26:49,Chinook,Up,1
473,2025-10-23 18:53:59,25  10  20  10  44\473.mp4,0,,2026-01-30T15:27:03,Chinook,Up,1
474,2025-10-23 19:18:14,25  10  20  10  44\474.mp4,0,,2026-01-30T15:27:22,Chinook,Up,1
475,2025-10-23 19:48:18,25  10  20  10  44\475.mp4,0,,2026-01-30T15:27:37,Chinook,Up,1
476,2025-10-23 20:04:47,25  10  20  10  44\476.mp4,0,,2026-01-30T15:28:09,Rainbow,Up,1
477,2025-10-23 20:32:55,25  10  20  10  44\477.mp4,0,,2026-01-30T15:28:25,Chinook,Up,1
478,2025-10-23 20:34:10,25  10  20  10  44\478.mp4,0,,2026-01-30T15:35:31,Chinook,Up,1
479,2025-10-23 20:35:54,25  10  20  10  44\479.mp4,0,,2026-01-30T15:35:46,Chinook,Up,1
480,2025-10-23 21:42:42,25  10  20  10  44\480.mp4,0,,2026-01-30T15:35:57,Chinook,Up,1
